t1.id|t1.name|t2.id|t2.firstName|t2.lastName|t2.birthday|t2.locationIP|t2.browserUsed|t2.gender|t2.creationDate
1194|Thika|32985348833719|Alfred Sorongo|Leakey|1983-12-07|213.147.86.249|Firefox|male|2012-07-17T10:09:57.251+00:00
1194|Thika|10995116278982|Ali|Brar|1985-12-09|41.206.32.112|Firefox|female|2010-11-12T12:14:16.560+00:00
1194|Thika|13194139534395|Collins Omondi|Ouma|1989-04-10|41.220.225.25|Firefox|male|2011-02-08T18:56:33.199+00:00
1194|Thika|8027|Julius|Ouma|1980-11-01|41.138.249.16|Internet Explorer|female|2010-01-11T11:26:40.630+00:00
1194|Thika|13194139535847|Deep|Bethke|1986-02-05|41.222.164.176|Firefox|female|2011-01-31T11:52:05.751+00:00
1194|Thika|6597069770133|Alfred Sorongo|Ngoche|1987-03-03|62.8.90.25|Firefox|male|2010-08-26T00:01:40.780+00:00
1194|Thika|7633|Adam|Nasenyana|1980-11-15|196.43.192.247|Chrome|female|2010-02-08T07:18:26.567+00:00
1194|Thika|15393162793440|Arap|Ngoche|1988-02-23|196.43.220.65|Internet Explorer|female|2011-04-08T04:13:10.091+00:00
1194|Thika|24189255812627|Edward|Ouma|1984-09-28|196.32.227.177|Chrome|female|2011-11-24T02:35:36.284+00:00
1194|Thika|21990232556765|Alex Obanda|Obuya|1988-01-15|87.255.123.10|Internet Explorer|female|2011-09-08T18:29:17.859+00:00
1195|Nairobi|4398046512930|Chris|Froome|1985-12-24|41.203.223.5|Firefox|female|2010-05-22T00:32:47.346+00:00
1195|Nairobi|7631|Curtis|Asoyo|1987-01-26|196.201.248.140|Internet Explorer|female|2010-01-11T00:22:17.670+00:00
1195|Nairobi|664|Ajuma Nasenyana|Ngoche|1989-06-18|41.222.126.45|Internet Explorer|male|2010-01-10T16:07:46.628+00:00
1195|Nairobi|35184372092201|Richard|Obuya|1987-11-11|196.43.220.182|Firefox|male|2012-11-03T08:26:34.797+00:00
1195|Nairobi|37383395352724|Ajuma Nasenyana|Ouma|1986-05-04|213.147.81.186|Chrome|male|2012-12-08T03:26:36.960+00:00
1195|Nairobi|32985348843823|Evelyn|Asoyo|1982-07-04|196.1.4.147|Firefox|male|2012-08-24T06:11:21.216+00:00
1195|Nairobi|8796093026854|Anthony|Jasani|1985-05-20|41.89.139.232|Firefox|male|2010-10-17T18:17:23.915+00:00
1195|Nairobi|2199023255907|Alex Obanda|Ngoche|1986-07-28|41.190.255.132|Chrome|female|2010-04-17T07:16:53.461+00:00
1195|Nairobi|30786325580548|Arap|Amanaka|1988-09-09|197.220.107.3|Internet Explorer|female|2012-06-08T01:23:32.043+00:00
1196|Nyeri|19791209303513|Ajuma|Ouma|1989-11-08|196.201.254.185|Firefox|female|2011-08-22T18:08:30.928+00:00
1196|Nyeri|19791209304177|Anthony|Amanaka|1988-03-20|197.248.172.28|Chrome|male|2011-07-15T08:53:28.331+00:00
1196|Nyeri|8439|Anthony|Ngoche|1989-03-14|196.1.132.210|Internet Explorer|male|2010-01-01T09:30:55.806+00:00
1196|Nyeri|26388279076344|Ajuma|Dawkins|1983-04-09|41.191.194.126|Internet Explorer|female|2012-02-27T13:55:50.752+00:00
1196|Nyeri|37383395353804|Ajuma|Leakey|1988-10-07|196.43.212.249|Safari|female|2012-12-12T01:47:04.606+00:00
1196|Nyeri|35184372095593|Collins Omondi|Ouma|1983-03-04|196.202.215.162|Chrome|male|2012-10-30T21:50:10.609+00:00
1196|Nyeri|35184372091744|Ajuma Nasenyana|Obuya|1987-08-17|217.21.122.152|Chrome|male|2012-10-25T11:03:43.288+00:00
1197|Ambovombe|17592186045761|Claude|Aly|1989-07-24|41.217.197.112|Firefox|female|2011-05-11T19:28:12.098+00:00
1197|Ambovombe|21990232556426|Marguerite|Tsiranana|1982-03-17|41.217.197.217|Firefox|male|2011-09-25T04:40:48.951+00:00
1197|Ambovombe|15393162796146|Philibert|Ravalomanana|1983-03-07|41.188.9.18|Firefox|female|2011-04-17T14:07:15.441+00:00
1197|Ambovombe|17592186048077|Marguerite|Ravalomanana|1984-03-18|41.74.214.73|Internet Explorer|male|2011-05-11T01:30:27.322+00:00
1197|Ambovombe|6929|Philibert|Ravalomanana|1989-01-17|41.217.199.255|Firefox|female|2010-02-20T17:55:56.610+00:00
1197|Ambovombe|2199023260301|Abdoulatifou|Ravalomanana|1986-01-17|41.207.44.239|Firefox|male|2010-03-07T07:27:58.707+00:00
1197|Ambovombe|4398046511386|Nirina|Simon|1984-12-15|41.77.16.61|Firefox|male|2010-05-04T20:57:03.015+00:00
1197|Ambovombe|8796093032101|Claude|Muni|1980-12-06|196.192.43.55|Internet Explorer|female|2010-10-11T05:23:30.064+00:00
1197|Ambovombe|8796093029782|Marguerite|Aly|1981-05-30|196.43.214.168|Internet Explorer|male|2010-10-09T15:25:20.968+00:00
1197|Ambovombe|10995116287090|Andry|Mangalaza|1987-11-13|41.63.146.191|Chrome|male|2010-12-19T13:51:58.924+00:00
1197|Ambovombe|6597069777140|Abdoulatifou|Muni|1980-05-10|196.192.36.110|Chrome|male|2010-07-09T21:20:33.572+00:00
1197|Ambovombe|28587302324990|Abdoulatifou|Tsiranana|1986-01-05|196.192.35.125|Chrome|male|2012-03-31T15:04:18.158+00:00
1198|Amparafaravola|37383395354313|Philibert|Aly|1985-11-29|41.217.197.155|Internet Explorer|female|2012-12-02T13:54:03.957+00:00
1198|Amparafaravola|28587302329229|Nirina|Mangalaza|1984-10-27|41.74.212.165|Firefox|male|2012-04-16T16:24:31.466+00:00
1198|Amparafaravola|28587302329161|Philibert|Roindefo|1986-05-07|41.217.197.109|Firefox|female|2012-05-01T04:28:46.050+00:00
1198|Amparafaravola|8796093025523|Marguerite|Ravalomanana|1982-04-06|41.74.25.160|Safari|male|2010-09-29T11:16:10.717+00:00
1198|Amparafaravola|24189255816872|Monja|Roindefo|1986-09-15|41.63.132.236|Chrome|female|2011-12-20T13:35:01.845+00:00
1199|Mahajanga|15393162793148|Claude|Aly|1981-07-10|41.207.57.180|Internet Explorer|female|2011-04-16T12:38:33.348+00:00
1199|Mahajanga|8796093030850|Monja|Tsiranana|1983-10-29|41.74.221.248|Firefox|female|2010-10-06T09:53:36.815+00:00
1199|Mahajanga|2199023257081|Philibert|Aly|1987-12-29|41.190.237.43|Internet Explorer|female|2010-03-19T13:14:58.966+00:00
1199|Mahajanga|24189255811379|Jimmy|Tsiranana|1984-02-02|41.217.199.198|Safari|male|2011-12-25T22:53:06.164+00:00
1199|Mahajanga|19791209306172|Claude|Muni|1980-02-17|41.190.237.22|Opera|female|2011-07-21T03:49:02.780+00:00
1199|Mahajanga|32985348834530|Abdoulatifou|Rajoelina|1981-12-16|196.192.42.239|Chrome|male|2012-09-06T06:30:22.822+00:00
1199|Mahajanga|6597069774747|Albert Camille|Rajoelina|1984-11-22|41.74.218.52|Chrome|female|2010-08-30T05:51:17.133+00:00
1200|Antsirabe|13194139540132|Philibert|Muni|1982-06-06|41.204.100.204|Chrome|female|2011-01-23T16:25:57.604+00:00
1200|Antsirabe|8796093032016|Abdoulatifou|Muni|1981-11-15|41.63.135.102|Opera|male|2010-11-03T14:15:59.880+00:00
1200|Antsirabe|37383395345115|Albert Camille|Zubir|1988-12-31|41.217.198.125|Firefox|female|2012-12-31T03:34:53.063+00:00
1201|Antananarivo|10995116281226|Monja|Mangalaza|1985-07-13|41.190.237.204|Chrome|female|2010-11-14T22:43:20.411+00:00
1201|Antananarivo|15393162795897|Monja|Vital|1988-01-24|41.217.197.230|Firefox|female|2011-03-23T18:46:52.627+00:00
1201|Antananarivo|35184372094177|Marguerite|Ravalomanana|1989-01-16|196.43.214.182|Firefox|male|2012-10-08T03:21:18.055+00:00
1201|Antananarivo|21990232560787|Abdoulatifou|Mangalaza|1980-03-12|41.204.119.19|Internet Explorer|male|2011-09-13T18:39:41.654+00:00
1201|Antananarivo|37383395345768|Nirina|Roindefo|1984-10-28|196.192.39.253|Internet Explorer|male|2012-12-29T22:10:57.096+00:00
1201|Antananarivo|30786325588280|Marc|Aly|1984-10-13|41.63.152.82|Firefox|female|2012-06-06T07:18:07.656+00:00
1201|Antananarivo|19791209304804|Dimitri|Roindefo|1982-07-23|41.217.198.45|Chrome|male|2011-08-20T00:12:47.864+00:00
1202|Toamasina|26388279072195|Philibert|Aly|1983-05-03|41.217.197.7|Firefox|female|2012-02-11T13:15:26.479+00:00
1202|Toamasina|4398046521693|Eugene|Mangalaza|1980-10-22|41.190.239.170|Chrome|female|2010-06-02T02:42:16.190+00:00
1202|Toamasina|2199023256068|Eugene|Roindefo|1982-01-30|41.207.39.119|Chrome|female|2010-03-25T13:29:54.116+00:00
1202|Toamasina|26388279071289|Monja|Muni|1988-12-17|41.204.114.74|Firefox|female|2012-01-30T02:36:02.366+00:00
1202|Toamasina|35184372095561|Albert Camille|Ravalomanana|1983-04-04|41.204.110.36|Internet Explorer|female|2012-11-05T12:49:15.704+00:00
1203|Fianarantosa|15393162793611|Andry|Muni|1988-12-21|41.217.197.70|Chrome|male|2011-03-16T02:00:31.000+00:00
1203|Fianarantosa|6597069767592|Eugene|Ravalomanana|1980-08-08|196.43.214.8|Internet Explorer|female|2010-07-14T11:03:11.485+00:00
1203|Fianarantosa|37383395348223|Jimmy|Tsiranana|1985-06-24|41.217.198.136|Internet Explorer|male|2012-11-09T23:23:19.380+00:00
1203|Fianarantosa|32985348842000|Abdoulatifou|Simon|1988-03-11|41.63.148.15|Chrome|male|2012-07-18T11:24:51.178+00:00
1203|Fianarantosa|28587302322241|Marc|Ravalomanana|1989-05-15|41.204.119.20|Firefox|female|2012-04-04T03:51:26.286+00:00
1203|Fianarantosa|28587302332682|Philibert|Muni|1982-04-04|196.192.46.214|Firefox|female|2012-04-27T21:00:49.333+00:00
1203|Fianarantosa|440|Jimmy|Simon|1988-03-23|41.190.239.81|Firefox|male|2010-01-30T15:14:47.833+00:00
1203|Fianarantosa|10995116287415|Eugene|Rajoelina|1988-09-15|41.77.16.228|Firefox|female|2010-11-14T02:08:02.522+00:00
1204|Antanifotsy|19791209301445|Claude|Aly|1980-10-24|41.63.129.170|Chrome|female|2011-08-07T20:36:47.159+00:00
1204|Antanifotsy|17592186050454|Dimitri|Aly|1988-11-27|41.207.40.18|Chrome|male|2011-05-23T06:44:19.187+00:00
1204|Antanifotsy|8796093029302|Marc|Roindefo|1985-03-14|41.188.33.138|Chrome|female|2010-10-14T15:40:48.733+00:00
1204|Antanifotsy|13194139540507|Marc|Mangalaza|1986-02-14|41.190.239.79|Firefox|female|2011-02-27T04:16:53.650+00:00
1204|Antanifotsy|8796093024106|Marc|Simon|1989-03-04|41.63.159.149|Firefox|female|2010-09-21T14:23:56.330+00:00
1204|Antanifotsy|2199023262165|Albert Camille|Aly|1981-12-30|41.217.199.34|Internet Explorer|female|2010-04-19T04:30:41.887+00:00
1204|Antanifotsy|6597069776527|Albert Camille|Simon|1984-01-18|41.204.97.94|Firefox|female|2010-08-23T08:06:53.287+00:00
1204|Antanifotsy|35184372089026|Claude|Aly|1980-06-16|41.188.43.30|Firefox|female|2012-09-27T19:47:48.549+00:00
1204|Antanifotsy|37383395344702|Claude|Radafison|1989-03-17|41.188.54.178|Internet Explorer|female|2012-12-13T10:12:39.230+00:00
1204|Antanifotsy|21990232561939|Albert Camille|Muni|1985-06-19|41.63.142.146|Firefox|female|2011-09-22T23:54:26.691+00:00
1204|Antanifotsy|26388279070710|Abdoulatifou|Mangalaza|1984-08-24|41.74.220.7|Chrome|male|2012-01-31T06:16:35.562+00:00
1204|Antanifotsy|19791209303879|Andry|Rajoelina|1982-09-10|41.188.53.3|Internet Explorer|male|2011-09-04T04:56:07.251+00:00
1204|Antanifotsy|28587302332013|Albert Camille|Aly|1986-04-11|41.204.122.69|Internet Explorer|female|2012-03-31T14:30:41.173+00:00
1204|Antanifotsy|35184372098267|Abdoulatifou|Rajoelina|1987-07-20|41.74.20.11|Safari|male|2012-10-10T06:29:40.371+00:00
1205|Toliara|32985348836157|Andry|Muni|1987-03-03|41.74.215.161|Chrome|male|2012-07-11T00:44:46.938+00:00
1205|Toliara|13194139534048|Claude|Tsiranana|1981-12-13|41.63.133.29|Chrome|female|2011-01-16T11:57:42.407+00:00
1205|Toliara|2992|Nirina|Tsiranana|1983-01-26|41.204.117.218|Internet Explorer|male|2010-01-31T12:15:35.036+00:00
1205|Toliara|30786325577830|Philibert|Roindefo|1987-04-08|41.204.102.171|Safari|female|2012-05-30T01:18:56.524+00:00
1205|Toliara|35184372095616|Abdoulatifou|Aly|1984-12-22|196.192.37.223|Firefox|male|2012-09-20T23:57:01.766+00:00
1205|Toliara|37383395351225|Marguerite|Mangalaza|1983-04-16|41.204.107.14|Chrome|male|2012-12-08T10:57:41.482+00:00
1205|Toliara|28587302330559|Marc|Simon|1988-06-21|41.188.7.61|Firefox|female|2012-03-29T05:07:27.682+00:00
1205|Toliara|26388279071774|Jimmy|Mangalaza|1980-06-07|196.192.45.242|Safari|male|2012-01-23T20:18:22.408+00:00
1205|Toliara|24189255811395|Abdoulatifou|Aly|1982-07-12|41.204.115.217|Internet Explorer|male|2011-12-24T15:47:25.809+00:00
1206|Antsiranana|32985348843215|Abdoulatifou|Muni|1983-06-17|196.43.214.214|Internet Explorer|male|2012-08-02T08:28:41.937+00:00
1206|Antsiranana|24189255813857|Marguerite|Aly|1988-07-23|41.207.39.88|Internet Explorer|male|2011-11-30T12:37:00.828+00:00
1206|Antsiranana|2199023257307|Eugene|Radafison|1985-01-06|41.207.49.176|Firefox|female|2010-04-27T11:10:31.830+00:00
1206|Antsiranana|6597069769134|Claude|Radafison|1980-06-14|41.74.20.176|Chrome|female|2010-07-29T03:25:25.735+00:00
1206|Antsiranana|8796093026972|Nirina|Radafison|1986-08-15|41.190.237.219|Internet Explorer|male|2010-09-06T17:31:45.077+00:00
1206|Antsiranana|10995116284476|Philibert|Aly|1989-04-21|41.207.60.126|Chrome|female|2010-12-27T23:07:05.806+00:00
1206|Antsiranana|17592186046358|Philibert|Mangalaza|1981-09-12|41.188.45.133|Firefox|female|2011-06-29T21:56:11.054+00:00
1207|Cyberjaya|13194139537873|Ahmad Zakii|Bakar|1988-03-17|1.9.29.189|Firefox|male|2011-01-10T18:20:03.763+00:00
1207|Cyberjaya|6597069775460|Anuar|Hassan|1985-03-26|101.99.83.143|Chrome|male|2010-07-11T17:44:07.050+00:00
1207|Cyberjaya|6597069772782|Joe|Omar|1987-08-12|103.4.29.49|Chrome|female|2010-08-11T03:04:56.709+00:00
1207|Cyberjaya|24189255821098|Abby|Lee|1988-02-18|111.221.52.100|Internet Explorer|male|2011-12-22T03:37:13.384+00:00
1207|Cyberjaya|15393162799069|Chan Kok|Lee|1988-09-10|42.153.238.34|Firefox|male|2011-03-30T10:58:50.023+00:00
1207|Cyberjaya|17592186053772|Abu Bakar Bin|Wong|1980-12-03|103.29.2.159|Firefox|female|2011-05-10T04:09:56.077+00:00
1207|Cyberjaya|21990232560724|Abdullah|Wong|1985-08-16|103.22.148.70|Firefox|female|2011-09-19T03:50:52.420+00:00
1207|Cyberjaya|26388279075634|Abdullah|Lim|1987-11-09|42.1.60.114|Chrome|female|2012-02-19T03:27:43.347+00:00
1207|Cyberjaya|30786325577874|Ahmad Zakii|Lee|1987-03-24|103.3.22.175|Chrome|male|2012-05-27T07:10:44.441+00:00
1207|Cyberjaya|21990232561779|Abdullah|Applunius|1986-05-12|27.122.57.136|Internet Explorer|female|2011-10-30T15:36:36.282+00:00
1208|Kuching|15393162793038|Amy|Leong|1985-03-28|42.153.96.173|Chrome|female|2011-03-22T04:08:37.966+00:00
1208|Kuching|13194139541228|Amir|Omar|1984-08-18|103.10.41.99|Internet Explorer|male|2011-02-21T20:18:03.458+00:00
1208|Kuching|4398046513480|Ann|Leong|1980-04-27|110.4.42.214|Chrome|female|2010-06-30T06:02:11.376+00:00
1208|Kuching|10995116283485|Abby|Lim|1985-06-29|119.110.255.12|Firefox|male|2010-11-20T06:55:01.445+00:00
1208|Kuching|4869|Amir|Lee|1983-05-10|27.122.56.206|Chrome|male|2010-01-23T10:38:46.930+00:00
1208|Kuching|21990232557517|Amy|Harun|1988-01-03|103.1.133.165|Firefox|female|2011-09-07T09:23:07.771+00:00
1208|Kuching|28587302324005|Abby|Chen|1985-06-02|103.22.217.216|Chrome|male|2012-03-10T16:02:11.481+00:00
1208|Kuching|37383395347607|Victor|Lee|1988-12-06|49.236.205.185|Internet Explorer|female|2012-11-08T23:55:43.124+00:00
1209|Nilai|15393162793765|Victor|Chen|1983-10-20|113.23.167.54|Firefox|female|2011-05-02T20:03:10.167+00:00
1209|Nilai|5438|Joe|Lee|1985-03-27|27.0.6.93|Internet Explorer|female|2010-01-08T02:47:40.912+00:00
1209|Nilai|9979|Angelica|Hassan|1980-05-05|111.235.132.30|Chrome|male|2010-01-27T04:37:29.743+00:00
1209|Nilai|17592186050431|Abby|Lee|1986-01-09|103.1.148.91|Firefox|male|2011-06-21T03:45:37.884+00:00
1209|Nilai|24189255815329|Abby|Hassan|1986-07-07|124.158.246.231|Chrome|male|2011-12-06T11:02:30.859+00:00
1209|Nilai|37383395349053|James|Omar|1984-05-18|27.126.158.200|Firefox|male|2012-11-24T07:55:00.004+00:00
1209|Nilai|30786325586630|Angelica|Applunius|1988-02-02|113.23.147.219|Firefox|male|2012-06-19T19:22:14.470+00:00
1209|Nilai|24189255813695|Mohamed|Wong|1986-11-30|103.4.91.22|Firefox|male|2011-12-28T20:46:45.428+00:00
1209|Nilai|15393162794128|James|Hassan|1986-09-19|42.0.29.6|Firefox|male|2011-03-19T08:12:29.013+00:00
1209|Nilai|6597069771007|Abdullah|Nurhaliza|1985-01-23|103.1.154.76|Firefox|female|2010-08-05T05:36:28.320+00:00
1209|Nilai|21990232565753|Abdul Rashid|Lim|1981-09-20|113.212.111.76|Firefox|male|2011-10-11T06:22:35.634+00:00
1209|Nilai|8796093023397|Angelica|Wong|1986-01-23|1.9.49.223|Internet Explorer|male|2010-09-26T22:35:10.696+00:00
1210|George_Town|24189255813464|Mohamed|Leong|1987-08-21|27.146.24.32|Firefox|male|2011-12-01T00:16:45.314+00:00
1210|George_Town|32985348835008|James|Wong|1980-09-12|113.11.236.147|Safari|male|2012-08-02T22:49:24.757+00:00
1210|George_Town|32985348841838|Abby|Lim|1987-12-25|103.246.89.248|Firefox|male|2012-09-03T23:40:09.330+00:00
1210|George_Town|30786325578968|Victor|Lim|1988-10-12|103.1.68.20|Firefox|female|2012-06-07T20:59:27.584+00:00
1210|George_Town|21990232563660|Amir|Hassan|1988-02-23|115.146.98.109|Chrome|male|2011-09-13T00:58:47.999+00:00
1210|George_Town|17592186051959|Abby|Hassan|1986-11-22|27.131.44.160|Firefox|male|2011-05-29T03:55:10.893+00:00
1210|George_Town|8796093024517|Mohamed|Wong|1987-01-24|103.3.173.100|Chrome|male|2010-10-07T04:58:23.144+00:00
1210|George_Town|2028|Amy|Azami|1980-10-17|61.11.213.164|Firefox|female|2010-01-12T15:32:24.078+00:00
1210|George_Town|13194139541221|Abby|Lee|1986-07-01|49.236.204.48|Firefox|male|2011-03-06T10:14:28.009+00:00
1210|George_Town|8796093028126|Abdullah|Leong|1980-03-24|103.22.216.76|Internet Explorer|female|2010-09-15T18:48:58.122+00:00
1210|George_Town|4398046514433|Amber|Azami|1986-10-09|112.137.174.133|Chrome|female|2010-06-09T15:50:18.175+00:00
1211|Penang|37383395346521|Ashley|Hassan|1988-12-06|61.6.137.226|Internet Explorer|female|2012-12-05T19:35:01.466+00:00
1211|Penang|2199023258064|Ashley|Hassan|1983-11-25|42.156.33.197|Internet Explorer|female|2010-04-24T22:12:07.103+00:00
1211|Penang|8796093022830|Victor|Hassan|1986-11-20|42.188.83.42|Firefox|female|2010-10-09T12:06:50.499+00:00
1211|Penang|13194139539740|James|Azami|1989-05-06|42.188.44.176|Firefox|male|2011-01-30T03:24:35.324+00:00
1211|Penang|8796093024163|Azman|Leong|1983-06-19|124.13.228.90|Opera|male|2010-09-04T07:34:47.586+00:00
1211|Penang|35184372090217|Abby|Avi|1981-03-09|42.190.7.50|Firefox|male|2012-09-11T00:56:40.478+00:00
1211|Penang|30786325580915|Amber|Hassan|1988-09-26|49.236.206.6|Chrome|female|2012-05-11T06:07:32.070+00:00
1211|Penang|26388279072025|Abu Bakar Bin|Flizzow|1989-05-31|103.22.140.127|Internet Explorer|female|2012-02-06T07:27:51.163+00:00
1212|Selangor|30786325587872|Esther|Lee|1989-03-05|113.11.191.84|Firefox|female|2012-06-13T06:54:26.589+00:00
1212|Selangor|24189255814058|Chan Kok|Lim|1989-09-18|119.110.96.23|Firefox|male|2011-12-31T14:45:16.468+00:00
1212|Selangor|21990232565037|Mohamed|Hassan|1987-11-28|118.101.196.80|Chrome|male|2011-10-13T07:45:26.467+00:00
1212|Selangor|28587302329806|Amber|Baizura|1987-05-28|113.210.116.138|Chrome|female|2012-03-27T14:26:23.265+00:00
1212|Selangor|37383395347919|Joe|Lee|1983-03-01|103.1.107.221|Internet Explorer|female|2012-11-13T06:23:20.670+00:00
1212|Selangor|6400|Mohamed|Lim|1983-10-04|117.53.155.153|Chrome|male|2010-01-14T03:18:55.554+00:00
1212|Selangor|21990232565065|Azman|Lee|1982-08-20|1.9.190.248|Firefox|male|2011-10-02T18:01:47.773+00:00
1213|Wilayah_Persekutuan_Kuala_Lumpur|28587302326309|Abu Bakar Bin|Lim|1983-12-12|113.21.147.230|Firefox|female|2012-04-25T18:49:12.350+00:00
1213|Wilayah_Persekutuan_Kuala_Lumpur|35184372097790|Victor|Lee|1986-09-01|103.29.3.157|Opera|female|2012-09-24T01:27:21.856+00:00
1213|Wilayah_Persekutuan_Kuala_Lumpur|15393162798680|Ann|Avi|1983-01-04|103.1.135.30|Firefox|female|2011-04-28T04:07:40.280+00:00
1213|Wilayah_Persekutuan_Kuala_Lumpur|35184372096639|Abdullah|Bakar|1988-11-09|61.11.221.24|Firefox|female|2012-11-08T05:17:04.632+00:00
1214|Kuala_Lumpur|28587302327764|James|Omar|1985-06-07|111.67.43.161|Safari|male|2012-04-06T02:21:23.758+00:00
1214|Kuala_Lumpur|30786325583398|Abby|Lim|1986-02-04|49.124.196.0|Firefox|male|2012-06-20T02:15:22.205+00:00
1214|Kuala_Lumpur|17592186050981|James|Lee|1984-01-22|103.22.151.98|Internet Explorer|male|2011-06-04T13:58:52.923+00:00
1214|Kuala_Lumpur|9840|Abdul Rashid|Wong|1989-08-31|124.195.130.199|Internet Explorer|male|2010-01-23T03:11:11.698+00:00
1214|Kuala_Lumpur|10995116282237|Abdullah|Hassan|1983-09-18|103.246.91.218|Internet Explorer|female|2010-12-27T21:53:38.531+00:00
1214|Kuala_Lumpur|13194139542584|Abdullah|Flizzow|1987-02-08|60.52.61.11|Firefox|female|2011-01-07T15:20:08.687+00:00
1214|Kuala_Lumpur|4398046520108|Dayang|Wong|1987-12-12|103.1.135.183|Chrome|female|2010-05-23T00:40:22.430+00:00
1214|Kuala_Lumpur|13194139543830|Badruddin|Omar|1981-12-18|103.1.153.125|Chrome|female|2011-01-29T07:32:57.486+00:00
1214|Kuala_Lumpur|4269|Ashley|Wong|1985-03-08|103.3.75.197|Firefox|female|2010-01-01T21:47:29.348+00:00
1214|Kuala_Lumpur|24189255817701|Azman|Avi|1985-02-28|119.110.249.213|Chrome|male|2011-11-13T09:41:44.284+00:00
1214|Kuala_Lumpur|32985348843266|Abdul Rashid|Applunius|1988-11-09|111.67.46.99|Firefox|male|2012-08-28T09:50:40.495+00:00
1215|Terengganu|37383395348048|Abby|Hassan|1984-05-31|49.236.206.214|Internet Explorer|male|2012-12-09T11:27:43.524+00:00
1215|Terengganu|28587302331852|Azman|Chen|1987-09-25|103.4.46.210|Firefox|male|2012-04-25T20:34:47.488+00:00
1215|Terengganu|19791209307025|Bront|Omar|1982-05-13|61.6.131.3|Internet Explorer|male|2011-07-14T08:22:29.018+00:00
1215|Terengganu|35184372098030|James|Wong|1980-02-27|110.159.31.5|Opera|male|2012-09-22T10:22:17.925+00:00
1215|Terengganu|15393162789533|Abdul Rashid|Wong|1986-04-02|60.52.24.226|Firefox|male|2011-04-24T15:00:45.270+00:00
1215|Terengganu|4398046511282|Abby|Hassan|1987-10-22|103.3.173.77|Firefox|male|2010-06-14T20:17:36.567+00:00
1216|Shah_Alam|8796093023211|Amir|Chen|1987-01-26|113.21.136.16|Firefox|male|2010-10-31T01:03:17.379+00:00
1216|Shah_Alam|37383395352778|Joe|Wong|1985-08-11|124.82.252.8|Internet Explorer|female|2012-11-24T08:50:25.866+00:00
1216|Shah_Alam|26388279071638|Angelica|Lim|1989-12-29|113.21.137.239|Firefox|male|2012-03-02T04:12:26.190+00:00
1216|Shah_Alam|9874|Abdul Rashid|Wong|1983-04-06|118.107.222.127|Firefox|male|2010-01-31T23:41:15.577+00:00
1216|Shah_Alam|26388279070396|Victor|Leong|1987-11-02|103.246.114.61|Opera|female|2012-03-04T18:30:13.454+00:00
1216|Shah_Alam|24189255819199|Joe|Applunius|1987-11-07|116.197.70.103|Internet Explorer|female|2011-12-08T21:33:22.863+00:00
1216|Shah_Alam|19791209307615|Anuar|Lim|1982-12-27|103.22.218.244|Safari|male|2011-07-10T19:32:20.485+00:00
1216|Shah_Alam|32985348840067|James|Lim|1981-10-12|61.4.98.103|Firefox|male|2012-07-29T16:50:04.822+00:00
1216|Shah_Alam|30786325579031|Amir|Lee|1981-10-11|103.1.151.242|Internet Explorer|male|2012-05-22T16:12:22.233+00:00
1216|Shah_Alam|10995116283889|Joe|Wong|1984-02-17|103.4.88.169|Opera|female|2010-12-02T21:55:45.283+00:00
1216|Shah_Alam|8796093027350|Mohamed|Lee|1980-12-09|110.159.90.205|Chrome|male|2010-10-08T18:54:17.172+00:00
1216|Shah_Alam|4398046514231|Abby|Wong|1989-10-21|61.6.28.205|Chrome|male|2010-06-21T17:43:16.850+00:00
1217|Codru|21990232557231|Alexandre|Condariuc|1986-12-27|195.22.231.13|Chrome|female|2011-09-19T19:13:13.683+00:00
1217|Codru|35184372096601|Alexei|Barbu|1982-02-28|91.227.185.183|Firefox|male|2012-09-13T03:20:54.361+00:00
1217|Codru|21990232564149|Natalia|Goma|1981-04-24|109.233.196.119|Firefox|female|2011-10-12T17:55:23.923+00:00
1217|Codru|32985348838240|Serghei|Niculiţă|1989-08-03|91.216.166.112|Chrome|female|2012-08-03T04:05:53.202+00:00
1217|Codru|8796093025567|Dan|Bologan|1981-04-29|217.19.210.242|Chrome|female|2010-10-03T23:14:18.872+00:00
1217|Codru|13194139539723|Almira|Bologan|1984-08-20|178.17.171.4|Chrome|female|2011-02-09T13:13:57.145+00:00
1217|Codru|10995116285650|Alexei|Barbu|1980-09-01|91.227.205.125|Internet Explorer|male|2010-12-06T11:30:41.878+00:00
1217|Codru|4398046517253|Grigore|Condariuc|1988-11-10|212.0.221.251|Firefox|female|2010-05-06T19:35:06.311+00:00
1217|Codru|37383395344510|Natalia Barbu|Codreanu|1985-09-11|91.211.200.169|Internet Explorer|male|2012-12-09T12:31:42.580+00:00
1217|Codru|32985348841279|Grigore|Condariuc|1980-06-08|188.138.161.234|Firefox|female|2012-07-21T20:38:12.713+00:00
1217|Codru|28587302326010|Alexandre|Condariuc|1981-02-06|94.243.118.37|Firefox|female|2012-04-10T21:06:39.744+00:00
1217|Codru|8849|Victor|Novikov|1982-05-03|91.216.97.139|Firefox|female|2010-01-27T23:29:57.767+00:00
1218|Ungheni|30786325584513|Almira|Zelinsky|1989-10-06|178.76.98.247|Firefox|female|2012-06-13T21:32:58.076+00:00
1218|Ungheni|30786325587398|Artur|Novikov|1982-04-02|217.26.148.43|Firefox|male|2012-06-03T08:10:27.648+00:00
