t1.LocationCityId|t1.firstName|t1.birthday|t2.name
1439|Abdul-Malik|1989-03-07|Ta'izz
1439|Abdul-Malik|1980-03-24|Ta'izz
1439|Fekri Al|1988-02-07|Ta'izz
1439|Keith|1986-04-02|Ta'izz
1439|Ramzi|1986-05-05|Ta'izz
1439|Abdulwahab|1983-10-11|Ta'izz
1439|Yehuda|1988-04-23|Ta'izz
1439|Avraham|1981-05-27|Ta'izz
1439|Salim Ahmed|1984-11-09|Ta'izz
1439|Abdul-Malik|1982-04-15|Ta'izz
1439|Aden|1983-11-15|Ta'izz
1439|Abdulwahab|1984-02-18|Ta'izz
504|Jie|1987-10-29|Gao'an
504|Jun|1980-06-11|Gao'an
504|Lin|1985-06-12|Gao'an
504|Hao|1987-11-02|Gao'an
504|Michael|1988-12-14|Gao'an
504|Dawei|1981-02-22|Gao'an
504|Zheng|1984-10-06|Gao'an
504|Lei|1987-11-28|Gao'an
411|Wei|1981-04-14|Quanzhou
411|Chen|1983-11-01|Quanzhou
411|Wei|1987-12-04|Quanzhou
411|Chen|1988-02-21|Quanzhou
411|Baby|1985-08-20|Quanzhou
411|Jie|1989-01-17|Quanzhou
411|Yang|1988-04-24|Quanzhou
411|Ge|1980-08-18|Quanzhou
836|Evgeny|1981-05-15|Yekaterinburg
836|Alexander|1984-01-10|Yekaterinburg
836|Andrei|1980-09-07|Yekaterinburg
836|Alexey|1987-05-08|Yekaterinburg
382|Yang|1981-06-05|Baoji
382|Hao|1985-01-26|Baoji
382|Lin|1985-06-08|Baoji
382|Baby|1988-05-21|Baoji
1275|Adrian|1986-11-17|Lima
1275|Jorge|1989-08-15|Lima
1275|Claudia|1980-11-30|Lima
1275|Claudia|1984-04-10|Lima
1021|David|1984-04-15|Fredericton
1021|Joe|1982-10-22|Fredericton
1021|Brian|1986-09-20|Fredericton
1021|Rick|1986-07-06|Fredericton
1021|Doug|1980-06-27|Fredericton
1021|William|1984-06-13|Fredericton
1021|Peter|1989-06-13|Fredericton
1021|Paul|1987-11-18|Fredericton
1021|Michael|1982-10-15|Fredericton
1021|Bill|1982-10-14|Fredericton
1021|Mark|1986-06-05|Fredericton
1102|Mahmoud|1983-06-28|Cairo
1102|Mostafa|1988-03-29|Cairo
1102|Ahmed H.|1987-07-01|Cairo
1102|Mohamed|1981-03-04|Cairo
1102|Abu|1986-01-26|Cairo
1102|Abdel-Fadil|1989-10-07|Cairo
1102|Youssef|1984-04-16|Cairo
1102|Ahmad|1983-06-16|Cairo
1159|Hossein|1983-01-27|Shahrekord
1159|Amin|1987-09-17|Shahrekord
1159|Hassan|1980-06-25|Shahrekord
1159|Mohammad Ali|1987-09-05|Shahrekord
1159|Hassan|1986-03-20|Shahrekord
1159|Reza|1983-01-21|Shahrekord
702|Masahiro|1983-12-07|Machida
702|Prince|1983-03-26|Machida
702|Masao|1988-07-15|Machida
702|Hideo|1987-11-01|Machida
702|Kenji|1989-01-02|Machida
702|Takeshi|1984-03-05|Machida
702|Takeshi|1984-11-09|Machida
702|Yusuke|1987-10-08|Machida
702|Takeshi|1980-01-31|Machida
702|Kenji|1988-03-23|Machida
464|Yang|1982-03-23|Chibi
464|Yang|1989-06-28|Chibi
464|Yang|1988-01-28|Chibi
464|Bing|1987-12-18|Chibi
464|Chi|1989-11-17|Chibi
464|Wei|1985-11-12|Chibi
464|Cheng|1981-06-26|Chibi
464|Lei|1987-10-24|Chibi
923|Batong|1983-06-07|Nghe_An_province
923|Howard|1988-10-08|Nghe_An_province
923|Batong|1980-04-20|Nghe_An_province
923|Cam|1989-08-04|Nghe_An_province
923|Huu|1981-01-06|Nghe_An_province
923|Chau|1986-04-02|Nghe_An_province
923|Bich Phuong|1988-01-12|Nghe_An_province
595|Peter|1985-10-03|Wernigerode
595|Klaus|1987-05-27|Wernigerode
595|Otto|1982-09-25|Wernigerode
395|Zhong|1986-01-19|Dexing
395|Zhi|1987-08-04|Dexing
395|Jun|1980-02-26|Dexing
395|Li|1981-12-19|Dexing
395|Ning|1983-01-05|Dexing
395|Peng|1987-09-24|Dexing
695|Akira|1980-08-30|Toyohashi
695|Akira|1989-11-21|Toyohashi
695|Masahiro|1980-06-07|Toyohashi
695|Hiroshi|1983-01-24|Toyohashi
695|Hideo|1980-01-12|Toyohashi
695|Toshio|1982-09-21|Toyohashi
695|Kenji|1982-02-21|Toyohashi
695|Hiroko|1988-05-30|Toyohashi
695|Hiroshi|1983-04-08|Toyohashi
608|Gerhard|1982-04-25|Berlin
608|Paul|1984-06-09|Berlin
608|Franz|1988-01-18|Berlin
608|Walter|1986-09-13|Berlin
608|Rudolf|1983-09-06|Berlin
608|Wilhelm|1985-01-18|Berlin
608|Paul|1982-07-03|Berlin
608|Rudolf|1980-04-20|Berlin
608|Erich|1980-06-17|Berlin
608|Fritz|1987-09-16|Berlin
409|Zhi|1984-06-20|Enping
409|Jun|1982-02-06|Enping
409|Ning|1986-10-02|Enping
409|Lei|1986-07-25|Enping
409|Chen|1986-03-29|Enping
409|Yang|1986-08-29|Enping
409|Hao|1981-09-08|Enping
409|Yang|1986-06-28|Enping
409|Hao|1988-08-20|Enping
409|Chen|1987-10-27|Enping
409|Chen|1987-02-21|Enping
409|Li|1985-10-22|Enping
409|Bing|1988-02-07|Enping
409|Peng|1984-04-13|Enping
907|Bill|1985-09-25|New_Orleans
907|David|1982-09-01|New_Orleans
907|Jim|1987-01-18|New_Orleans
907|Steve|1988-11-02|New_Orleans
907|Michael|1986-10-02|New_Orleans
907|Scott|1982-01-30|New_Orleans
1255|Annemarie|1984-11-04|Tilburg
1255|Abraham (Bram)|1981-09-08|Tilburg
1255|Adriaan|1986-01-21|Tilburg
1255|Ad|1986-05-29|Tilburg
494|Jun|1984-05-03|Chengdu
494|Bing|1988-09-02|Chengdu
494|Ge|1987-08-24|Chengdu
494|Jie|1986-08-17|Chengdu
494|Hao|1984-02-12|Chengdu
494|Bingbing|1981-06-16|Chengdu
494|Baby|1983-02-05|Chengdu
601|Werner|1980-01-14|Ingolstadt
601|Paul|1982-08-06|Ingolstadt
601|Otto|1980-03-28|Ingolstadt
601|Richard|1988-12-19|Ingolstadt
601|Wilhelm|1984-02-15|Ingolstadt
1106|Ahmed|1982-03-11|New_Cairo
1106|Ahmed|1983-02-14|New_Cairo
1106|Youssef|1988-08-18|New_Cairo
1106|Ahmad|1980-09-26|New_Cairo
1106|Adel|1988-10-13|New_Cairo
1106|Adel|1989-11-23|New_Cairo
1106|Mohamed|1985-07-10|New_Cairo
1106|Mostafa|1980-12-23|New_Cairo
770|Aafia|1988-01-28|Faisalabad
770|Imran|1982-05-12|Faisalabad
770|Muhammad|1983-08-31|Faisalabad
770|Yasir|1981-04-13|Faisalabad
770|John|1980-07-23|Faisalabad
198|Sanjay|1987-09-10|Sion
198|Sanjay|1981-12-22|Sion
198|John|1985-10-14|Sion
198|A.|1985-04-26|Sion
198|Sanjay|1981-01-09|Sion
198|Rajiv|1983-01-17|Sion
198|Priyanka|1985-05-22|Sion
198|Shweta|1986-06-24|Sion
198|Arun|1985-03-11|Sion
1082|Denisa|1984-09-11|Prague
1082|David|1985-02-14|Prague
1082|Bohuslav|1984-12-04|Prague
1082|Carl|1987-02-19|Prague
1082|Ernst|1982-07-18|Prague
1082|Otto|1987-08-03|Prague
1082|Eva|1984-05-25|Prague
1082|Tomas|1984-12-17|Prague
1082|Jana|1988-10-11|Prague
1082|Josef|1980-06-23|Prague
773|Javed|1982-10-15|Tando_Jam
773|Faisal|1989-09-09|Tando_Jam
773|Javed|1985-05-20|Tando_Jam
773|Yasir|1985-04-30|Tando_Jam
773|Muhammad|1988-09-14|Tando_Jam
773|Imtiaz|1986-08-30|Tando_Jam
773|Ayesha|1983-09-29|Tando_Jam
773|Asim|1980-12-01|Tando_Jam
773|Abdul Hameed|1983-09-26|Tando_Jam
637|Alexander|1988-03-23|Surabaya
637|Taufik|1982-06-14|Surabaya
637|Artika Sari|1984-10-28|Surabaya
637|Zaenal|1984-01-03|Surabaya
637|Alexander|1983-07-25|Surabaya
637|Muhammad|1989-05-03|Surabaya
637|Amrozi Bin|1985-06-13|Surabaya
637|Muhammad|1988-08-27|Surabaya
1147|Antonis|1988-04-20|Larissa
1147|Christos|1986-02-15|Larissa
1147|Georgios|1983-02-03|Larissa
1147|Petros|1981-07-12|Larissa
1147|Evangelos|1987-01-05|Larissa
1147|Dimitris|1988-10-07|Larissa
1147|Konstantinos|1989-05-04|Larissa
1147|Dimitrios|1987-07-23|Larissa
703|Jun|1987-07-17|Osaka
703|Kenji|1986-08-02|Osaka
703|Ken|1986-12-01|Osaka
703|Takeshi|1982-12-27|Osaka
703|Daisuke|1988-08-19|Osaka
703|Kaoru|1981-08-04|Osaka
703|Jun|1983-05-19|Osaka
703|Akira|1984-08-10|Osaka
703|Akira|1986-06-29|Osaka
703|Kenji|1986-03-24|Osaka
1006|Jurgen|1985-05-05|Canterbury
1006|Jan|1987-05-05|Canterbury
1006|Arthur|1983-06-16|Canterbury
1006|Jan|1985-11-26|Canterbury
1006|Henri|1987-08-20|Canterbury
1006|Marcel|1986-08-04|Canterbury
489|Wei|1980-03-31|Suzhou
489|Yang|1989-10-14|Suzhou
489|Yang|1985-12-02|Suzhou
489|Ning|1987-06-24|Suzhou
489|Bo|1989-01-18|Suzhou
489|Peng|1986-03-30|Suzhou
489|Wei|1988-10-12|Suzhou
489|Jie|1983-10-26|Suzhou
489|Chen|1984-03-23|Suzhou
359|Jun|1986-12-03|Benxi
359|Yang|1985-10-16|Benxi
359|Wei|1984-01-12|Benxi
359|Zheng|1986-02-05|Benxi
359|Chen|1986-12-14|Benxi
359|Cheng|1986-02-27|Benxi
506|Wei|1989-09-29|Dashiqiao
506|Ning|1981-02-02|Dashiqiao
506|Jie|1986-05-12|Dashiqiao
506|Lei|1986-04-20|Dashiqiao
506|Jun|1984-01-05|Dashiqiao
506|Li|1989-06-09|Dashiqiao
506|Zheng|1987-07-10|Dashiqiao
506|Wei|1986-04-12|Dashiqiao
285|Arjun|1989-02-14|Guntur
285|Priyanka|1985-07-09|Guntur
285|Manju|1988-01-26|Guntur
285|John|1985-02-24|Guntur
285|Javed|1981-03-23|Guntur
285|A.|1989-01-12|Guntur
156|Rahul|1982-04-09|Durgapur
156|Priyanka|1987-12-07|Durgapur
156|Aamir|1984-11-20|Durgapur
156|Arjun|1983-08-24|Durgapur
156|Kunal|1982-03-23|Durgapur
227|K.|1983-05-06|Dum_Dum
227|Abhishek|1985-07-20|Dum_Dum
227|Shweta|1981-12-04|Dum_Dum
227|Arun|1984-03-24|Dum_Dum
227|Arun|1981-09-11|Dum_Dum
227|Rahul|1982-07-28|Dum_Dum
1254|Alfred|1989-03-08|Amsterdam
1254|Ad|1983-05-24|Amsterdam
1254|Ab|1988-12-02|Amsterdam
1254|Aad De|1983-01-11|Amsterdam
1254|Adriaan|1983-01-24|Amsterdam
1254|Alfred|1987-03-13|Amsterdam
1254|Adje van den Berg|1989-10-19|Amsterdam
993|Dovid|1985-10-30|Mogilev
993|Michel|1981-08-18|Mogilev
993|Alexandre|1985-09-26|Mogilev
993|Dita|1985-07-15|Mogilev
993|Andrey|1981-12-14|Mogilev
993|Aleksandr|1987-03-26|Mogilev
993|Aleksandr|1983-05-03|Mogilev
993|Alla Kliouka|1985-01-13|Mogilev
154|Ashok|1986-01-31|Loni
154|John|1983-04-15|Loni
154|Rahul|1981-10-25|Loni
154|K.|1982-07-26|Loni
154|Shweta|1981-09-23|Loni
154|K.|1987-08-04|Loni
154|Abhishek|1980-09-27|Loni
154|R.|1980-03-13|Loni
154|Arun|1982-09-21|Loni
154|A. K.|1983-06-19|Loni
805|Eduardo|1982-06-01|Legazpi
805|Isabel|1987-10-10|Legazpi
805|Isabel|1986-06-25|Legazpi
805|Isabel|1980-06-02|Legazpi
805|Antonio|1987-02-14|Legazpi
805|Luis|1985-05-30|Legazpi
805|Bobby|1989-05-13|Legazpi
805|Cesar|1981-07-11|Legazpi
805|John|1988-09-15|Legazpi
1036|Chuon|1983-07-28|Borey_Seang_Nam
1036|Vichara|1983-08-18|Borey_Seang_Nam
1036|Chuon|1987-01-27|Borey_Seang_Nam
1036|Francois|1980-12-26|Borey_Seang_Nam
319|Zhi|1983-10-29|Genhe
319|Yang|1984-01-03|Genhe
319|Yang|1983-09-09|Genhe
319|Zhi|1981-06-27|Genhe
319|Chen|1988-10-08|Genhe
319|Hao|1983-04-17|Genhe
282|Aditya|1983-05-17|Jabalpur
282|Shweta|1989-07-03|Jabalpur
282|Prakash|1982-02-22|Jabalpur
707|Prince|1982-09-10|Hachinohe
707|Hideo|1981-10-23|Hachinohe
901|George|1981-06-19|Houston
901|Mike|1987-06-22|Houston
901|David|1984-01-02|Houston
901|Michael|1980-09-11|Houston
901|Bill|1989-10-22|Houston
901|Richard|1984-01-29|Houston
901|Robert|1980-06-12|Houston
901|Richard|1981-09-01|Houston
386|Li|1987-08-22|Hangzhou
386|Yang|1988-02-15|Hangzhou
386|Bing|1986-07-22|Hangzhou
386|Ge|1989-08-23|Hangzhou
386|Lin|1987-03-04|Hangzhou
386|Lei|1985-03-22|Hangzhou
386|Wei|1984-02-23|Hangzhou
1104|Sayed|1989-06-07|Giza
1104|Abdel-Fadil|1984-09-21|Giza
1104|Atef|1989-08-12|Giza
1104|Ahmad|1983-02-19|Giza
1104|Aziz|1987-05-17|Giza
1104|Atef|1989-06-08|Giza
1104|Ahmad|1982-12-16|Giza
1104|Emad|1982-02-07|Giza
1323|Abdoulaye Khouma|1980-12-10|Rufisque
1323|Albaye Papa|1984-04-28|Rufisque
1323|Albaye Papa|1986-03-24|Rufisque
1323|Abdala|1982-04-25|Rufisque
1323|Antonio|1986-02-03|Rufisque
1323|Abdala|1985-06-20|Rufisque
1323|Bacary|1986-10-21|Rufisque
1323|Ibrahima|1985-08-24|Rufisque
1044|Charles|1980-03-02|Maroua
1044|Alphonse|1980-01-08|Maroua
1044|Jean|1987-03-18|Maroua
1044|Charles|1980-08-15|Maroua
1044|André|1988-11-23|Maroua
1044|Christopher|1983-12-30|Maroua
1044|Daniel|1988-03-01|Maroua
1044|Dany|1988-11-04|Maroua
1044|Alfred|1981-10-05|Maroua
731|Miguel|1987-05-27|Querétaro
731|Javier|1987-03-28|Querétaro
731|Antonio|1985-02-03|Querétaro
731|Juan|1980-07-30|Querétaro
731|Laura|1986-10-10|Querétaro
731|Arturo|1986-12-10|Querétaro
731|Miguel|1981-02-17|Querétaro
731|Alejandro|1985-03-11|Querétaro
731|Alejandro|1985-08-05|Querétaro
731|Alberto|1984-04-09|Querétaro
881|Mike|1988-11-23|New_York
881|James|1980-07-29|New_York
881|John|1988-10-14|New_York
1054|Carlos|1981-04-08|Valparaíso
1054|Eduardo|1982-06-01|Valparaíso
1054|Fernando|1983-07-05|Valparaíso
1054|Eduardo|1982-09-12|Valparaíso
1054|Fernando|1980-12-15|Valparaíso
1054|Alberto|1982-07-06|Valparaíso
1054|Arturo|1986-02-27|Valparaíso
904|Tom|1986-12-06|Boston
904|Mike|1980-01-15|Boston
904|James|1986-10-11|Boston
904|David|1983-10-25|Boston
904|Robert|1988-10-22|Boston
168|John|1983-03-03|Gurgaon
168|Aamir|1989-02-07|Gurgaon
168|Shweta|1986-10-07|Gurgaon
168|Deepak|1984-11-25|Gurgaon
168|Abhishek|1988-03-14|Gurgaon
207|Meera|1985-04-13|Jajapur
207|K.|1984-07-13|Jajapur
1111|Jack|1986-10-02|Manchester
1111|James|1983-12-03|Manchester
1111|John|1980-05-17|Manchester
1111|Jack|1983-09-08|Manchester
1111|Henry|1988-08-19|Manchester
1111|Bill|1982-07-30|Manchester
1111|Jack|1984-08-20|Manchester
1111|David|1985-10-21|Manchester
1315|Bacary|1987-05-19|Kolda
1315|Andre|1988-01-29|Kolda
1315|El-Hadji Arona|1986-12-26|Kolda
1315|Ibrahima Iyane|1987-06-27|Kolda
1315|Abdala|1981-02-18|Kolda
833|Boris|1983-09-23|Rostov
833|Lev|1980-03-21|Rostov
833|Boris|1984-09-28|Rostov
833|Aleksandr|1989-12-01|Rostov
833|Igor|1989-04-01|Rostov
833|Ivan|1984-03-06|Rostov
833|Aleksei|1984-03-13|Rostov
833|Denis|1988-06-27|Rostov
833|Aleksandr|1982-01-23|Rostov
1437|Haim|1989-08-29|Ibb
1437|Abdulwahab|1980-03-23|Ibb
1437|Miriam|1989-11-29|Ibb
1437|Haim|1987-09-10|Ibb
1437|Avraham|1986-09-15|Ibb
838|Ivan|1985-03-22|Yaroslavl
838|Mikhail|1988-10-29|Yaroslavl
838|Boris|1984-02-20|Yaroslavl
838|Dmitry|1988-07-31|Yaroslavl
838|Aleksandr|1981-09-03|Yaroslavl
838|Alexander|1983-04-18|Yaroslavl
967|Yacine|1984-02-07|Annaba
967|Ali|1982-11-24|Annaba
967|Ahmed|1984-11-09|Annaba
967|Abdallah|1983-02-28|Annaba
967|Ahmed|1983-08-11|Annaba
967|Abdel|1988-12-04|Annaba
967|Adel|1985-09-08|Annaba
341|Chen|1985-08-26|Beihai
341|Peng|1983-01-25|Beihai
341|Wei|1987-02-16|Beihai
1271|Gisela|1988-09-03|Jesús_María
1271|Francisco|1986-06-15|Jesús_María
1271|Alejandro|1985-11-29|Jesús_María
1271|Claudia|1980-12-11|Jesús_María
1271|Manuel|1980-12-18|Jesús_María
1271|Charyl|1986-09-04|Jesús_María
1271|Adrian|1989-10-09|Jesús_María
320|Bichang|1981-06-01|Baicheng
320|Bing|1989-03-10|Baicheng
320|Li|1985-12-05|Baicheng
320|Ge|1981-04-04|Baicheng
320|Ge|1980-04-25|Baicheng
320|Yang|1983-05-19|Baicheng
540|Ricardo|1984-09-04|Panama_City
540|Antonio Jose|1989-05-27|Panama_City
540|Juan Carlos|1985-07-22|Panama_City
540|Carlos|1986-10-28|Panama_City
540|Carolina|1982-01-30|Panama_City
540|Billy|1980-10-14|Panama_City
540|Auriel Antonio|1981-05-28|Panama_City
170|A.|1982-09-25|Kodambakkam
170|Ashok|1986-09-01|Kodambakkam
170|A.|1988-02-10|Kodambakkam
170|Naresh|1986-10-30|Kodambakkam
170|Meera|1987-09-08|Kodambakkam
170|Deepak|1982-06-12|Kodambakkam
170|Shweta|1984-05-30|Kodambakkam
722|Arturo|1988-07-24|Antón_Lizardo
722|Eduardo|1983-10-25|Antón_Lizardo
722|Sergio|1989-12-10|Antón_Lizardo
722|Enrique|1983-05-23|Antón_Lizardo
722|Juan|1983-09-28|Antón_Lizardo
722|Alejandro|1986-05-04|Antón_Lizardo
722|Antonio|1982-01-02|Antón_Lizardo
722|Manuel|1989-02-18|Antón_Lizardo
722|Enrique|1989-05-28|Antón_Lizardo
722|Roberto|1981-06-17|Antón_Lizardo
722|Carlos|1986-09-11|Antón_Lizardo
240|Priyanka|1980-09-21|Chetpet
240|Nikhil|1988-05-15|Chetpet
240|John|1989-07-25|Chetpet
240|A.|1986-12-13|Chetpet
240|Abhishek|1982-03-18|Chetpet
240|Rahul|1981-12-06|Chetpet
240|Deepak|1983-03-20|Chetpet
240|John|1982-09-20|Chetpet
333|Lei|1984-04-03|Fuyang
333|Li|1980-07-13|Fuyang
333|Hao|1981-08-26|Fuyang
333|Li|1982-09-09|Fuyang
333|Wei|1981-01-27|Fuyang
333|Bingbing|1988-09-09|Fuyang
333|Chen|1982-05-20|Fuyang
333|Zhang|1981-06-03|Fuyang
1404|Orhan|1980-11-18|Çankaya
1404|Ahmet|1987-04-06|Çankaya
458|Yang|1986-05-18|Tianjin
458|Yang|1983-08-27|Tianjin
458|Yang|1981-07-30|Tianjin
458|Benedict|1983-01-21|Tianjin
458|Bingbing|1988-10-10|Tianjin
458|Jun|1982-09-23|Tianjin
458|Li|1981-04-09|Tianjin
458|Peng|1983-08-11|Tianjin
813|Ramon|1983-05-09|Lipa
813|Juan|1981-09-05|Lipa
813|Cesar|1988-06-23|Lipa
813|Eugenio|1987-09-09|Lipa
813|Rico|1989-12-26|Lipa
813|Antonio|1980-01-14|Lipa
304|Naresh|1985-05-07|Thiruvananthapuram
304|Deepak|1980-11-23|Thiruvananthapuram
304|Rahul|1986-06-07|Thiruvananthapuram
1264|Hamani|1985-01-17|Agadez
1264|Ali|1986-03-25|Agadez
1264|Hamani|1981-12-06|Agadez
1264|Salou|1984-11-16|Agadez
1264|Ali|1987-05-29|Agadez
1264|Abdoulaye|1987-07-10|Agadez
135|Ashok|1982-11-12|Nagpur
135|Priyanka|1986-11-07|Nagpur
135|Ashok|1985-08-28|Nagpur
135|Shweta|1985-12-21|Nagpur
135|K.|1980-09-21|Nagpur
135|K.|1980-07-16|Nagpur
135|Shweta|1981-03-04|Nagpur
135|Ashok|1984-12-02|Nagpur
1162|Mohammad Ali|1981-08-27|Zanjan
1162|Iraj|1982-09-04|Zanjan
1162|Ahmad|1983-01-11|Zanjan
1162|Nima|1987-04-04|Zanjan
1162|Ahmad|1984-09-26|Zanjan
1162|Mehdi|1986-01-09|Zanjan
1162|Hassan|1985-04-24|Zanjan
484|Lin|1983-07-09|Daqing
484|Peng|1986-05-27|Daqing
484|Bingbing|1988-03-31|Daqing
484|Wei|1981-12-27|Daqing
484|Hao|1983-03-12|Daqing
484|Hao|1987-09-28|Daqing
484|Ge|1986-05-15|Daqing
484|Lei|1985-07-31|Daqing
958|Shahla Zaland 0|1985-06-24|Herat
958|Shahla Zaland 0|1986-04-22|Herat
958|Djelaludin|1983-05-23|Herat
958|Abdul Wahid|1980-10-17|Herat
958|Rahim|1983-05-13|Herat
958|Abdul Wahid|1985-05-28|Herat
958|Abdul Ghani|1984-01-19|Herat
958|Faiz|1984-06-23|Herat
958|Ahmad Shah|1983-03-14|Herat
1262|Ilguilas|1981-04-22|Tahoua
1262|Hamani|1986-11-01|Tahoua
1262|Albade|1986-11-14|Tahoua
1262|Daouda Malam|1980-10-07|Tahoua
1262|Mahamane|1981-05-17|Tahoua
1262|Mahamane|1987-10-15|Tahoua
867|Leonid|1981-11-14|Ufa
867|Aleksandr|1980-11-21|Ufa
867|Galina|1984-05-24|Ufa
867|Boris|1987-05-20|Ufa
867|Alexander|1988-12-03|Ufa
867|Leonid|1980-09-21|Ufa
867|Michael|1984-12-17|Ufa
867|Galina|1982-09-19|Ufa
867|Alexei|1989-08-27|Ufa
867|Alexander|1986-09-16|Ufa
867|Daniil|1987-09-23|Ufa
867|Alexei|1987-12-22|Ufa
867|Alexander|1982-10-24|Ufa
867|Mikhail|1988-02-10|Ufa
1304|Sam|1983-12-27|Tainan
1304|Alice|1984-03-19|Tainan
1304|Angus|1987-01-22|Tainan
1304|Alec|1983-01-25|Tainan
1304|Hsin|1988-03-04|Tainan
1304|Chan|1987-06-03|Tainan
1304|Angela|1985-05-04|Tainan
1304|Andrew|1984-06-11|Tainan
1304|Angus|1984-06-02|Tainan
1304|Charlie|1987-04-29|Tainan
1304|Yang|1985-02-09|Tainan
1304|Bangguo|1988-06-08|Tainan
1304|Barney|1983-07-07|Tainan
1430|Andreina|1987-11-16|Maracaibo
1430|Augusto|1983-07-02|Maracaibo
1430|Daniel|1983-04-20|Maracaibo
1019|Ernest B|1989-03-24|Meiktila
1019|Peter|1986-04-11|Meiktila
1019|Ernest B|1985-01-28|Meiktila
1019|Ashin|1987-10-02|Meiktila
1019|Peter|1988-12-25|Meiktila
1019|Hector Hugh|1986-09-08|Meiktila
1019|Fali Sam|1980-02-04|Meiktila
1019|Ernest B|1981-02-11|Meiktila
1128|Aisso|1984-03-09|Jimma
1128|Ismail Omar|1986-05-25|Jimma
1128|Abraham|1989-11-07|Jimma
1128|Asher|1984-07-17|Jimma
1128|Katarina|1986-09-01|Jimma
1128|Abraham|1981-09-19|Jimma
1128|Abraham|1983-03-06|Jimma
1128|Abraham|1989-12-05|Jimma
1128|Aisso|1983-05-05|Jimma
1444|Carey|1986-04-21|Luanshya
1444|Dominic|1980-12-15|Luanshya
1444|Lily Tembo|1982-07-31|Luanshya
1444|Samuel|1980-04-15|Luanshya
1444|Carey|1983-09-01|Luanshya
1444|Akashambatwa|1984-01-06|Luanshya
1444|John|1985-11-27|Luanshya
1444|Dominic|1982-08-14|Luanshya
1444|Jimmy|1980-08-06|Luanshya
210|Abhishek|1983-06-15|Ranchi
210|Allu|1986-12-18|Ranchi
210|Karan|1989-06-14|Ranchi
210|Arjun|1985-03-13|Ranchi
210|A.|1980-02-20|Ranchi
210|Deepak|1984-08-28|Ranchi
210|Amit|1984-05-11|Ranchi
210|Rahul|1985-06-17|Ranchi
216|Aamir|1988-03-29|Kasaragod
216|Sanjay|1984-12-25|Kasaragod
216|Karan|1985-10-25|Kasaragod
216|Naresh|1983-10-05|Kasaragod
216|Deepak|1986-06-23|Kasaragod
216|Deepak|1988-11-14|Kasaragod
216|Rahul|1984-05-03|Kasaragod
216|Amit|1986-11-22|Kasaragod
1033|Dith|1981-12-02|Ta_Khmau
1033|Pol|1984-08-31|Ta_Khmau
1033|Dith|1981-10-10|Ta_Khmau
1033|Pol|1983-02-15|Ta_Khmau
1033|Dith|1983-11-08|Ta_Khmau
1033|Norodom|1989-09-25|Ta_Khmau
1033|Dith|1981-02-06|Ta_Khmau
340|Baoping|1980-11-16|Anguo
340|Lei|1984-04-08|Anguo
340|Li|1988-08-17|Anguo
340|Zhang|1986-04-05|Anguo
340|Lei|1983-03-31|Anguo
340|Lei|1984-08-16|Anguo
139|Shweta|1987-12-04|Thirthahalli
139|John|1980-06-07|Thirthahalli
139|John|1984-09-29|Thirthahalli
139|Amit|1986-10-29|Thirthahalli
139|Amit|1986-07-31|Thirthahalli
139|Ashok|1981-06-29|Thirthahalli
139|Shweta|1986-03-10|Thirthahalli
139|Rahul|1983-07-18|Thirthahalli
421|Chengdong|1988-10-27|Dazhou
421|Faye|1984-11-17|Dazhou
421|Wei|1984-04-29|Dazhou
421|Jun|1986-12-01|Dazhou
421|Peng|1980-03-28|Dazhou
421|Michael|1986-02-27|Dazhou
421|Yang|1981-03-10|Dazhou
964|Yacine|1982-11-07|Guelma
964|Ali|1984-07-02|Guelma
964|Abdelaziz|1980-01-27|Guelma
964|Mohamed|1981-08-10|Guelma
964|Ahmed|1983-11-27|Guelma
964|Ali|1989-04-26|Guelma
964|Sofiane|1985-07-20|Guelma
964|André|1983-03-02|Guelma
964|Mohamed|1980-04-11|Guelma
262|Nikhil|1989-12-29|Talcher
262|Aditya|1985-11-13|Talcher
262|Amit|1989-11-17|Talcher
262|Javed|1981-09-19|Talcher
262|Rahul|1985-04-21|Talcher
262|Kunal|1980-10-28|Talcher
262|R.|1989-08-13|Talcher
262|A.|1987-05-13|Talcher
262|Amit|1987-02-05|Talcher
262|Arjun|1982-08-23|Talcher
133|Meera|1988-01-13|Pune
133|A.|1984-03-15|Pune
133|Lata|1986-11-08|Pune
133|Kunal|1989-10-06|Pune
133|Rahul|1981-02-19|Pune
133|Shweta|1980-02-22|Pune
133|Abhishek|1981-09-18|Pune
769|Muhammad|1981-10-20|Quetta
769|Abida|1985-03-27|Quetta
769|Salma|1980-05-23|Quetta
769|Asim|1981-08-09|Quetta
769|Tariq|1983-12-24|Quetta
769|Mirza Kalich|1981-12-08|Quetta
769|Aisam-Ul-Haq|1982-07-04|Quetta
885|Paul|1987-11-29|Phoenix
885|Robert|1986-09-29|Phoenix
885|John|1986-03-28|Phoenix
885|Jim|1986-12-22|Phoenix
885|Tony|1989-11-06|Phoenix
885|Paul|1985-07-01|Phoenix
885|Michael|1985-11-01|Phoenix
1060|Wilson|1982-12-24|Bogotá
1060|Mario|1982-03-19|Bogotá
1060|Jorge|1984-02-04|Bogotá
1060|Alvaro|1982-08-28|Bogotá
1060|Jorge|1987-08-07|Bogotá
622|Karl|1988-05-10|Frankfurt
622|Fritz|1985-11-24|Frankfurt
